275,535259,11.0,69.0,16.0,23.0,1.0,0.0,0.0,0.0,16.0,1.0,9.0,0.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,2.0,0.0,5.0,1.0,0.0,7.0,1.0,0.0,5.0,13.0,4.0,3.0,4.0,9.0,6.0,10.0,0.0,7.0,9.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,6.0,0.0,0.0,3.0,1.0,2.0,0.0,6.0,8.0,1.0,2.0,Distinction
276,537929,74.0,61.0,70.0,41.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,2.0,1.0,6.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,6.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,12.0,3.0,12.0,12.0,3.0,3.0,0.0,2.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,26.0,0.0,0.0,1.0,2.0,2.0,0.0,11.0,24.0,1.0,4.0,Pass
277,538040,54.0,69.0,63.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,10.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,35.0,0.0,0.0,5.0,0.0,3.0,0.0,7.0,20.0,1.0,1.0,Fail
278,538887,28.0,11.0,14.0,8.0,1.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,3.0,4.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,4.0,5.0,3.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,1.0,1.0,3.0,0.0,12.0,5.0,3.0,2.0,Pass
279,539063,30.0,18.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,5.0,4.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,17.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,4.0,0.0,4.0,3.0,5.0,4.0,0.0,7.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,17.0,0.0,0.0,1.0,1.0,3.0,0.0,4.0,2.0,0.0,2.0,Pass
280,539695,21.0,8.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,15.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,2.0,0.0,2.0,1.0,7.0,8.0,0.0,1.0,Fail
281,539775,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
282,539990,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,Pass
283,541040,58.0,8.0,21.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,5.0,0.0,6.0,0.0,0.0,17.0,0.0,7.0,0.0,0.0,5.0,12.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,16.0,5.0,15.0,6.0,7.0,0.0,0.0,3.0,16.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,35.0,9.0,2.0,2.0,Fail
284,541174,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,4.0,4.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,Pass
285,543417,29.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,12.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,6.0,0.0,2.0,Pass
286,543474,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,Pass
287,543576,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fail
288,544383,50.0,32.0,12.0,13.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,7.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,9.0,2.0,3.0,3.0,5.0,1.0,0.0,3.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,Distinction
289,544791,33.0,22.0,10.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,5.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,2.0,3.0,3.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,Pass
290,545740,31.0,17.0,27.0,14.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,6.0,6.0,15.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,7.0,0.0,17.0,2.0,1.0,0.0,0.0,6.0,4.0,0.0,1.0,4.0,9.0,2.0,4.0,5.0,3.0,5.0,0.0,3.0,20.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,13.0,1.0,2.0,Distinction
291,545758,23.0,14.0,22.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,Pass
292,546604,54.0,11.0,21.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,2.0,4.0,5.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,0.0,1.0,6.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,0.0,1.0,Pass
293,547173,28.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,7.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,6.0,1.0,4.0,3.0,1.0,5.0,0.0,2.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,Distinction
294,547424,69.0,42.0,35.0,14.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,3.0,8.0,8.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,6.0,3.0,4.0,10.0,6.0,6.0,0.0,4.0,10.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,26.0,0.0,0.0,1.0,1.0,6.0,0.0,5.0,3.0,1.0,2.0,Pass
295,548861,47.0,39.0,8.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,6.0,4.0,5.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,16.0,2.0,3.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,3.0,6.0,7.0,1.0,3.0,4.0,3.0,7.0,0.0,3.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,25.0,0.0,0.0,2.0,1.0,2.0,0.0,7.0,8.0,1.0,2.0,Pass
296,548992,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,Withdrawn
297,548994,55.0,11.0,10.0,4.0,0.0,0.0,0.0,0.0,10.0,1.0,6.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,14.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,4.0,8.0,4.0,0.0,5.0,5.0,4.0,4.0,0.0,5.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,Pass
298,549139,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
299,549262,44.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,6.0,8.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,2.0,0.0,2.0,2.0,6.0,1.0,2.0,2.0,0.0,6.0,0.0,2.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,28.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,Pass
300,549681,37.0,8.0,11.0,2.0,1.0,0.0,0.0,1.0,6.0,2.0,9.0,1.0,10.0,8.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,5.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,6.0,6.0,3.0,3.0,4.0,6.0,6.0,8.0,0.0,12.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,Pass
301,549960,69.0,42.0,28.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,7.0,0.0,8.0,11.0,17.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,8.0,0.0,4.0,0.0,4.0,1.0,0.0,10.0,2.0,0.0,6.0,10.0,14.0,5.0,5.0,8.0,7.0,8.0,0.0,7.0,10.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,10.0,4.0,2.0,Distinction
302,550025,49.0,17.0,25.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,13.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,10.0,6.0,3.0,2.0,3.0,3.0,5.0,0.0,2.0,7.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,Pass
303,550059,36.0,32.0,25.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,6.0,7.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,2.0,8.0,8.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,14.0,0.0,0.0,2.0,0.0,3.0,0.0,14.0,6.0,0.0,2.0,Fail
304,550393,22.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,8.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,1.0,3.0,6.0,5.0,1.0,0.0,2.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,Pass
305,551017,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,Pass
306,551182,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
307,551430,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,5.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,Withdrawn
308,552485,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,Fail
309,552795,55.0,41.0,17.0,12.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,6.0,0.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,4.0,4.0,8.0,5.0,2.0,3.0,0.0,4.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,1.0,Pass
310,553568,49.0,13.0,40.0,11.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,11.0,5.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,Withdrawn
311,553943,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,2.0,0.0,2.0,Fail
312,554052,56.0,35.0,22.0,16.0,1.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,5.0,3.0,4.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,26.0,1.0,6.0,0.0,4.0,1.0,0.0,5.0,1.0,0.0,5.0,7.0,6.0,4.0,8.0,7.0,6.0,9.0,0.0,4.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,46.0,0.0,0.0,3.0,0.0,4.0,0.0,5.0,11.0,2.0,1.0,Distinction
313,554132,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,Fail
314,554235,29.0,13.0,13.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,8.0,4.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,16.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,Withdrawn
